"Crash.Date","Crash.Day.Of.Week","Crash.Time","Driver.DOB","Driver.Sex","County.Name","Municipality.Name","Total.Killed","Total.Injured","Total.Vehicles.Involve","Alcohol.Involved","Alcohol.Test.Given","Alcohol.Test.Results","Cell.Phone.In.Use.Flag","Crash.Location","Cross.Street.Name","Latitude","Longitude","Year","Driver.Age","Crash.Hour","Crash.Weekday","Crash.Weekend"
"01/31/2006","TU","19:47","06/26/1963","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","GLENVIEW DRIVE",40.33053,-74.64888,2006,42,19,TRUE,FALSE
"02/01/2006","W","07:34","01/10/1954","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ALEXANDER ROAD",40.31292,-74.61957,2006,52,7,FALSE,FALSE
"02/01/2006","W","07:34","11/30/1946","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ALEXANDER ROAD",40.31292,-74.61957,2006,59,7,FALSE,FALSE
"02/01/2006","W","11:15","05/31/1941","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","VILLAGE ROAD WEST",40.27835,-74.67022,2006,64,11,FALSE,FALSE
"02/01/2006","W","11:15","02/02/1949","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","VILLAGE ROAD WEST",40.27835,-74.67022,2006,57,11,FALSE,FALSE
"02/01/2006","W","20:56","01/27/1986","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","MERCER COUNTY 641","CR 535",40.2562,-74.61256,2006,20,20,FALSE,FALSE
"02/02/2006","TH","01:15","07/25/1938","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 571",40.33176,-74.63757,2006,67,1,TRUE,FALSE
"02/02/2006","TH","01:15","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 571",40.33176,-74.63757,2006,NA,1,TRUE,FALSE
"02/03/2006","F","11:20","07/15/1963","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","VILLAGE ROAD",40.27033,-74.59299,2006,42,11,FALSE,FALSE
"02/03/2006","F","11:20","02/02/1967","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","VILLAGE ROAD",40.27033,-74.59299,2006,39,11,FALSE,FALSE
"02/03/2006","F","14:10","06/25/1972","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","CR 533",40.2991,-74.67704,2006,33,14,FALSE,FALSE
"02/03/2006","F","14:10","10/02/1984","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","CR 533",40.2991,-74.67704,2006,21,14,FALSE,FALSE
"02/05/2006","S","04:00","11/19/1946","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33294,-74.63616,2006,59,4,FALSE,FALSE
"02/05/2006","S","04:00","02/18/1984","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33294,-74.63616,2006,21,4,FALSE,FALSE
"02/09/2006","TH","08:16","04/12/1942","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","N POST RD","ALEXANDER ROAD",40.31173,-74.62844,2006,63,8,TRUE,FALSE
"02/09/2006","TH","08:16","12/10/1978","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","N POST RD","ALEXANDER ROAD",40.31173,-74.62844,2006,27,8,TRUE,FALSE
"02/09/2006","TH","18:22","08/14/1983","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PL.",40.33358,-74.63539,2006,22,18,TRUE,FALSE
"02/09/2006","TH","18:22","09/27/1970","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PL.",40.33358,-74.63539,2006,35,18,TRUE,FALSE
"02/11/2006","SA","12:32","11/13/1975","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","",40.29781,-74.67882,2006,30,12,FALSE,TRUE
"02/11/2006","SA","12:32","10/18/1962","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","",40.29781,-74.67882,2006,43,12,FALSE,TRUE
"02/13/2006","M","15:20","10/11/1988","M","MERCER","WEST WINDSOR TWP",0,1,1,"N","N",NA,"N","ROUTE 571","MC GETRICK LANE",40.29056,-74.5813,2006,17,15,FALSE,FALSE
"02/14/2006","TU","06:55","07/07/1957","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 629","EDEN WAY",40.34217,-74.63726,2006,48,6,TRUE,FALSE
"02/14/2006","TU","06:55","04/27/1935","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 629","EDEN WAY",40.34217,-74.63726,2006,70,6,TRUE,FALSE
"02/14/2006","TU","11:14","04/17/1952","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ALEXANDER ROAD",40.31236,-74.61941,2006,53,11,TRUE,FALSE
"02/14/2006","TU","11:14","08/26/1953","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","ALEXANDER ROAD",40.31236,-74.61941,2006,52,11,TRUE,FALSE
"02/15/2006","W","05:25","06/10/1956","M","MERCER","WEST WINDSOR TWP",0,3,2,"N","N",NA,"N","US 1","CR 533",40.30336,-74.6719,2006,49,5,FALSE,FALSE
"02/15/2006","W","05:25","02/24/1971","F","MERCER","WEST WINDSOR TWP",0,3,2,"N","N",NA,"N","US 1","CR 533",40.30336,-74.6719,2006,35,5,FALSE,FALSE
"02/15/2006","W","08:38","07/20/1965","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,40,8,FALSE,FALSE
"02/15/2006","W","08:38","06/15/1977","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,28,8,FALSE,FALSE
"02/15/2006","W","10:05","05/08/1977","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","FISHER PLACE",40.33315,-74.6359,2006,28,10,FALSE,FALSE
"02/15/2006","W","10:05","01/02/1975","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","FISHER PLACE",40.33315,-74.6359,2006,31,10,FALSE,FALSE
"02/15/2006","W","10:05","11/23/1984","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","FISHER PLACE",40.33315,-74.6359,2006,21,10,FALSE,FALSE
"02/15/2006","W","12:57","11/01/1940","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,65,12,FALSE,FALSE
"02/15/2006","W","12:57","08/03/1962","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,43,12,FALSE,FALSE
"02/15/2006","W","16:32","07/16/1979","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,26,16,FALSE,FALSE
"02/15/2006","W","16:32","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,NA,16,FALSE,FALSE
"02/15/2006","W","18:58","02/10/1971","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","WILDER AVENUE",40.32815,-74.63373,2006,35,18,FALSE,FALSE
"02/15/2006","W","18:58","11/08/1984","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","WILDER AVENUE",40.32815,-74.63373,2006,21,18,FALSE,FALSE
"02/15/2006","W","19:01","06/07/1971","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","WILDER AVENUE",40.32815,-74.63373,2006,34,19,FALSE,FALSE
"02/15/2006","W","19:01","12/07/1950","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","WILDER AVENUE",40.32815,-74.63373,2006,55,19,FALSE,FALSE
"02/16/2006","TH","08:42","01/18/1963","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 526","CR 535",40.25748,-74.6197,2006,43,8,TRUE,FALSE
"02/16/2006","TH","08:42","12/27/1953","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 526","CR 535",40.25748,-74.6197,2006,52,8,TRUE,FALSE
"02/17/2006","F","08:18","04/03/1964","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","WINDSOR DRIVE",40.30597,-74.61425,2006,41,8,FALSE,FALSE
"02/17/2006","F","08:18","02/27/1980","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","WINDSOR DRIVE",40.30597,-74.61425,2006,25,8,FALSE,FALSE
"02/17/2006","F","17:10","08/14/1966","M","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","NASSAU PARK BOULEVARD",40.30762,-74.66677,2006,39,17,FALSE,FALSE
"02/17/2006","F","17:10","09/09/1952","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","NASSAU PARK BOULEVARD",40.30762,-74.66677,2006,53,17,FALSE,FALSE
"02/17/2006","F","17:10","11/11/1980","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","NASSAU PARK BOULEVARD",40.30762,-74.66677,2006,25,17,FALSE,FALSE
"02/18/2006","SA","11:45","08/16/1947","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","",40.29761,-74.67884,2006,58,11,FALSE,TRUE
"02/18/2006","SA","11:45","02/10/1953","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","",40.29761,-74.67884,2006,53,11,FALSE,TRUE
"02/18/2006","SA","14:35","03/26/1953","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 629","RT 1",40.33758,-74.63145,2006,52,14,FALSE,TRUE
"02/18/2006","SA","14:35","07/02/1988","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 629","RT 1",40.33758,-74.63145,2006,17,14,FALSE,TRUE
"02/18/2006","SA","22:07","12/02/1985","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","CR 571",40.33176,-74.63757,2006,20,22,FALSE,TRUE
"02/20/2006","M","15:43","06/11/1981","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31176,-74.66175,2006,24,15,FALSE,FALSE
"02/20/2006","M","15:43","10/10/1985","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31176,-74.66175,2006,20,15,FALSE,FALSE
"02/20/2006","M","23:42","05/03/1976","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 533","CR 638",40.29039,-74.6767,2006,29,23,FALSE,FALSE
"02/20/2006","M","23:42","06/05/1988","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 533","CR 638",40.29039,-74.6767,2006,17,23,FALSE,FALSE
"02/21/2006","TU","14:41","02/10/1987","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 571",40.33176,-74.63757,2006,19,14,TRUE,FALSE
"02/21/2006","TU","14:41","08/19/1975","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 571",40.33176,-74.63757,2006,30,14,TRUE,FALSE
"02/21/2006","TU","15:53","07/12/1952","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","RT 64",40.31981,-74.62314,2006,53,15,TRUE,FALSE
"02/21/2006","TU","15:53","02/16/1984","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","RT 64",40.31981,-74.62314,2006,22,15,TRUE,FALSE
"01/06/2006","F","17:18","06/24/1943","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33294,-74.63616,2006,62,17,FALSE,FALSE
"01/06/2006","F","17:18","11/13/1954","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","FISHER PLACE",40.33294,-74.63616,2006,51,17,FALSE,FALSE
"01/06/2006","F","17:40","04/26/1988","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 638","MEADOW ROAD",40.29632,-74.64973,2006,17,17,FALSE,FALSE
"01/06/2006","F","17:40","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","MERCER COUNTY 638","MEADOW ROAD",40.29632,-74.64973,2006,NA,17,FALSE,FALSE
"01/06/2006","F","19:34","11/12/1979","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29972,-74.68082,2006,26,19,FALSE,FALSE
"01/06/2006","F","19:34","10/11/1967","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29972,-74.68082,2006,38,19,FALSE,FALSE
"02/23/2006","TH","20:18","08/20/1982","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 533",40.29825,-74.67807,2006,23,20,TRUE,FALSE
"02/23/2006","TH","20:18","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 533",40.29825,-74.67807,2006,NA,20,TRUE,FALSE
"02/24/2006","F","07:26","06/24/1943","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","ALEXANDER ROAD",40.32742,-74.64287,2006,62,7,FALSE,FALSE
"02/24/2006","F","07:26","09/05/1946","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","ALEXANDER ROAD",40.32742,-74.64287,2006,59,7,FALSE,FALSE
"02/24/2006","F","17:23","12/31/1971","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","CANAL ROAD",40.3317,-74.65219,2006,34,17,FALSE,FALSE
"02/24/2006","F","17:23","04/27/1981","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","CANAL ROAD",40.3317,-74.65219,2006,24,17,FALSE,FALSE
"02/24/2006","F","18:12","02/18/1959","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32146,-74.63723,2006,47,18,FALSE,FALSE
"02/24/2006","F","18:12","08/04/1969","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32146,-74.63723,2006,36,18,FALSE,FALSE
"02/25/2006","SA","12:24","04/20/1982","M","MERCER","WEST WINDSOR TWP",0,5,2,"N","N",NA,"N","US 1","EMMONS DRIVE",40.30932,-74.66471,2006,23,12,FALSE,TRUE
"02/25/2006","SA","12:24","09/23/1970","F","MERCER","WEST WINDSOR TWP",0,5,2,"N","N",NA,"N","US 1","EMMONS DRIVE",40.30932,-74.66471,2006,35,12,FALSE,TRUE
"02/25/2006","SA","16:10","04/16/1965","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","VILLAGE RD EAST","GRANDE BOULEVARD",40.26876,-74.59023,2006,40,16,FALSE,TRUE
"02/25/2006","SA","19:04","10/14/1962","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","NASSAU PARK BOULEVARD",40.3023,-74.67318,2006,43,19,FALSE,TRUE
"02/25/2006","SA","19:04","12/06/1924","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","NASSAU PARK BOULEVARD",40.3023,-74.67318,2006,81,19,FALSE,TRUE
"02/25/2006","SA","21:45","05/15/1988","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 533","CR 638",40.29162,-74.67731,2006,17,21,FALSE,TRUE
"02/26/2006","S","13:42","07/24/1970","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","EMMONS DRIVE",40.30996,-74.66393,2006,35,13,FALSE,FALSE
"02/26/2006","S","13:42","09/26/1934","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","EMMONS DRIVE",40.30996,-74.66393,2006,71,13,FALSE,FALSE
"02/27/2006","M","18:52","01/08/1979","F","MERCER","WEST WINDSOR TWP",0,3,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31155,-74.662,2006,27,18,FALSE,FALSE
"02/27/2006","M","18:52","11/25/1955","M","MERCER","WEST WINDSOR TWP",0,3,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.31155,-74.662,2006,50,18,FALSE,FALSE
"02/27/2006","M","19:05","03/11/1961","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","EMMONS DRIVE",40.30784,-74.66651,2006,44,19,FALSE,FALSE
"02/27/2006","M","19:05","10/01/1984","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","EMMONS DRIVE",40.30784,-74.66651,2006,21,19,FALSE,FALSE
"02/28/2006","TU","06:42","12/30/1974","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 571",40.33176,-74.63757,2006,31,6,TRUE,FALSE
"02/28/2006","TU","06:42","06/15/1956","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CR 571",40.33176,-74.63757,2006,49,6,TRUE,FALSE
"02/28/2006","TU","06:55","03/12/1964","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 533","CR 638",40.28959,-74.6763,2006,41,6,TRUE,FALSE
"02/28/2006","TU","07:09","05/15/1966","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","VILLAGE RD W.","SOUTH POST ROAD",40.2831,-74.63728,2006,39,7,TRUE,FALSE
"02/28/2006","TU","07:09","06/27/1984","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","VILLAGE RD W.","SOUTH POST ROAD",40.2831,-74.63728,2006,21,7,TRUE,FALSE
"02/28/2006","TU","07:11","06/01/1968","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 533","CR 638",40.28959,-74.6763,2006,37,7,TRUE,FALSE
"02/28/2006","TU","07:13","03/26/1970","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 533","CR 638",40.28959,-74.6763,2006,35,7,TRUE,FALSE
"01/07/2006","SA","10:32","11/14/1972","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","VILLAGE ROAD EAST",40.27033,-74.59299,2006,33,10,FALSE,TRUE
"01/07/2006","SA","10:32","07/15/1963","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 535","VILLAGE ROAD EAST",40.27033,-74.59299,2006,42,10,FALSE,TRUE
"02/28/2006","TU","08:05","01/16/1964","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29972,-74.68082,2006,42,8,TRUE,FALSE
"02/28/2006","TU","08:58","05/22/1974","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","MERCER COUNTY 629","EDEN WAY",40.34217,-74.63726,2006,31,8,TRUE,FALSE
"02/28/2006","TU","08:58","09/14/1984","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","MERCER COUNTY 629","EDEN WAY",40.34217,-74.63726,2006,21,8,TRUE,FALSE
"02/28/2006","TU","09:05","06/27/1979","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32146,-74.63723,2006,26,9,TRUE,FALSE
"02/28/2006","TU","09:05","06/24/1980","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","ROSZEL ROAD",40.32146,-74.63723,2006,25,9,TRUE,FALSE
"02/28/2006","TU","09:59","07/15/1959","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","RT 64",40.3208,-74.62429,2006,46,9,TRUE,FALSE
"02/28/2006","TU","09:59","08/02/1955","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","RT 64",40.3208,-74.62429,2006,50,9,TRUE,FALSE
"03/01/2006","W","08:44","          ","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","BERNT MIDLAND BOULEVARD",40.29837,-74.60212,2006,NA,8,FALSE,FALSE
"03/01/2006","W","08:44","12/03/1981","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 571","BERNT MIDLAND BOULEVARD",40.29837,-74.60212,2006,24,8,FALSE,FALSE
"03/01/2006","W","12:24","02/13/1986","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 535","ENTRANCE TO MERCER COUNTY COLLEGE",40.25105,-74.65237,2006,20,12,FALSE,FALSE
"03/01/2006","W","12:24","03/25/1968","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 535","ENTRANCE TO MERCER COUNTY COLLEGE",40.25105,-74.65237,2006,37,12,FALSE,FALSE
"03/01/2006","W","19:53","08/19/1980","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","CR 533",40.29804,-74.67833,2006,25,19,FALSE,FALSE
"03/02/2006","TH","10:31","10/12/1956","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","US 1","CARNEGIE CENTER BOULEVARD",40.31826,-74.65391,2006,49,10,TRUE,FALSE
"03/02/2006","TH","19:34","03/29/1988","M","MERCER","WEST WINDSOR TWP",0,1,1,"N","N",NA,"N","SOUTH LANE","VILLAGE ROAD EAST",40.25905,-74.5889,2006,17,19,TRUE,FALSE
"03/03/2006","F","08:22","06/26/1966","M","MERCER","WEST WINDSOR TWP",0,0,4,"N","N",NA,"N","VILLAGE RD W.","STIRLING ROAD",40.28132,-74.65564,2006,39,8,FALSE,FALSE
"03/03/2006","F","08:22","02/06/1973","F","MERCER","WEST WINDSOR TWP",0,0,4,"N","N",NA,"N","VILLAGE RD W.","STIRLING ROAD",40.28132,-74.65564,2006,33,8,FALSE,FALSE
"03/03/2006","F","08:22","08/29/1977","F","MERCER","WEST WINDSOR TWP",0,0,4,"N","N",NA,"N","VILLAGE RD W.","STIRLING ROAD",40.28132,-74.65564,2006,28,8,FALSE,FALSE
"03/03/2006","F","08:22","04/06/1964","M","MERCER","WEST WINDSOR TWP",0,0,4,"N","N",NA,"N","VILLAGE RD W.","STIRLING ROAD",40.28132,-74.65564,2006,41,8,FALSE,FALSE
"03/03/2006","F","16:00","12/09/1971","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,34,16,FALSE,FALSE
"03/03/2006","F","16:00","09/18/1987","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,18,16,FALSE,FALSE
"03/04/2006","SA","16:25","09/07/1988","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,17,16,FALSE,TRUE
"03/04/2006","SA","16:25","10/06/1987","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,18,16,FALSE,TRUE
"03/05/2006","S","08:37","06/23/1943","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29972,-74.68082,2006,62,8,FALSE,FALSE
"03/05/2006","S","08:37","02/14/1957","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","MERCER MALL DRIVE",40.29972,-74.68082,2006,49,8,FALSE,FALSE
"03/06/2006","M","07:45","06/08/1957","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 571","BERNT MIDLAND BOULEVARD",40.30283,-74.60955,2006,48,7,FALSE,FALSE
"03/06/2006","M","15:34","09/19/1941","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.3124,-74.66097,2006,64,15,FALSE,FALSE
"03/06/2006","M","15:34","07/22/1970","M","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","US 1","MEADOW ROAD",40.3124,-74.66097,2006,35,15,FALSE,FALSE
"03/06/2006","M","20:05","02/20/1942","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 535","CR 526",40.25851,-74.61594,2006,64,20,FALSE,FALSE
"01/08/2006","S","07:52","12/27/1981","M","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ALEXANDER RD","NORTH POST ROAD",40.31184,-74.62831,2006,24,7,FALSE,FALSE
"03/07/2006","TU","15:23","10/12/1953","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 571","SOUTHFIELD ROAD",40.29084,-74.58278,2006,52,15,TRUE,FALSE
"03/07/2006","TU","15:23","03/20/1932","F","MERCER","WEST WINDSOR TWP",0,1,2,"N","N",NA,"N","ROUTE 571","SOUTHFIELD ROAD",40.29084,-74.58278,2006,74,15,TRUE,FALSE
"03/08/2006","W","09:29","04/10/1937","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","VILLAGE ROAD WEST",40.27808,-74.67006,2006,68,9,FALSE,FALSE
"03/08/2006","W","09:29","09/16/1973","M","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","ROUTE 533","VILLAGE ROAD WEST",40.27808,-74.67006,2006,32,9,FALSE,FALSE
"01/08/2006","S","15:23","02/06/1951","F","MERCER","WEST WINDSOR TWP",0,0,1,"N","N",NA,"N","ROUTE 571","BERNT MIDLAND BOULEVARD",40.30015,-74.60511,2006,54,15,FALSE,FALSE
"03/10/2006","F","03:41","07/01/1981","F","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CARNEGIE BOULEVARD",40.31826,-74.65391,2006,24,3,FALSE,FALSE
"03/10/2006","F","03:41","          "," ","MERCER","WEST WINDSOR TWP",0,0,2,"N","N",NA,"N","US 1","CARNEGIE BOULEVARD",40.31826,-74.65391,2006,NA,3,FALSE,FALSE
"03/10/2006","F","07:49","10/22/1963","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","ALEXANDER ROAD",40.32646,-74.64401,2006,42,7,FALSE,FALSE
"03/10/2006","F","07:49","11/12/1970","F","MERCER","WEST WINDSOR TWP",0,0,3,"N","N",NA,"N","US 1","ALEXANDER ROAD",40.32646,-74.64401,2006,35,7,FALSE,FALSE
